age,default,balance,housing,loan,previously_success,cluster
45.0,no,0.0,yes,yes,no,3
48.99999999999997,no,2198.9999999999995,yes,no,no,2
41.99999999999998,no,476.00000000000017,yes,no,no,2
52.00000000000001,no,147.9999999999999,yes,no,no,2
52.00000000000001,no,3240.9999999999977,yes,no,no,2
48.99999999999997,no,2665.0000000000014,yes,no,no,2
58.999999999999986,no,1874.9999999999984,yes,no,no,2
54.000000000000014,no,878.9999999999998,yes,no,no,2
45.99999999999999,no,1934.0000000000039,yes,no,no,2
44.000000000000014,no,0.0,no,no,no,1
26.0,no,380.0000000000001,yes,no,no,2
45.99999999999999,no,2484.999999999997,yes,no,no,2
58.999999999999986,no,5521.000000000009,yes,yes,no,3
50.0,no,160.00000000000017,yes,no,no,2
26.0,no,-204.00000000000006,yes,no,no,2
44.000000000000014,no,180.99999999999997,no,no,no,1
35.99999999999999,no,306.9999999999996,yes,no,no,2
58.999999999999986,no,3382.0000000000027,yes,no,no,2
41.99999999999998,no,1822.9999999999993,yes,no,no,2
40.999999999999986,no,-110.99999999999996,yes,no,no,2
40.00000000000002,no,92.00000000000003,yes,no,no,2
32.000000000000014,no,462.9999999999996,yes,no,no,2
58.999999999999986,no,2376.0000000000027,no,no,no,1
30.0,no,-166.00000000000006,yes,yes,no,3
46.999999999999986,no,3959.999999999992,yes,no,no,2
23.000000000000004,no,3.9999999999999973,yes,no,no,2
44.000000000000014,no,23.000000000000025,yes,no,no,2
45.0,no,638.9999999999999,yes,no,no,2
35.0,no,2143.999999999998,yes,no,no,2
40.999999999999986,no,225.00000000000009,yes,yes,no,3
58.999999999999986,no,13307.999999999989,yes,no,no,2
29.000000000000004,no,94.99999999999999,yes,no,no,2
47.99999999999997,no,1199.0,yes,no,no,2
48.99999999999997,no,400.0000000000004,yes,no,no,2
60.00000000000001,no,1262.0,yes,yes,no,3
45.0,no,849.0000000000003,no,no,no,1
47.99999999999997,no,1948.9999999999986,yes,no,no,2
45.0,no,-395.00000000000034,yes,no,no,2
47.99999999999997,no,618.0000000000006,no,no,no,1
54.000000000000014,no,0.0,yes,no,no,2
44.000000000000014,no,0.0,yes,yes,no,3
45.99999999999999,no,354.99999999999966,yes,no,no,2
52.00000000000001,no,130.99999999999997,yes,yes,no,3
44.000000000000014,no,6203.000000000014,yes,yes,no,3
52.00000000000001,no,1634.999999999998,yes,no,no,2
45.99999999999999,no,579.9999999999998,yes,no,no,2
54.000000000000014,no,1814.0000000000014,no,no,no,1
48.99999999999997,no,158.9999999999998,yes,no,no,2
45.99999999999999,no,48.00000000000006,no,no,no,1
47.99999999999997,no,188.99999999999966,yes,no,no,2
50.0,no,5355.999999999991,no,no,no,1
44.000000000000014,no,476.00000000000017,yes,no,no,2
42.99999999999999,no,4478.000000000009,yes,no,no,2
51.00000000000001,no,3131.9999999999977,no,no,no,1
58.999999999999986,no,-891.9999999999997,yes,no,no,2
52.00000000000001,no,10.999999999999995,yes,no,no,2
35.0,no,413.99999999999983,yes,no,no,2
35.99999999999999,no,1165.000000000001,yes,no,no,2
32.000000000000014,no,3839.0000000000045,yes,no,no,2
40.999999999999986,no,196.00000000000017,yes,no,no,2
46.999999999999986,no,521.0000000000002,yes,no,no,2
45.0,no,350.00000000000017,yes,yes,no,3
45.0,no,8680.000000000002,yes,no,no,2
45.0,no,0.0,yes,no,no,2
29.000000000000004,no,309.00000000000034,yes,no,no,2
35.99999999999999,no,125.0,yes,no,no,2
36.99999999999999,no,368.0000000000003,yes,no,no,2
44.000000000000014,no,1362.0000000000005,yes,no,no,2
56.00000000000001,no,296.00000000000006,yes,no,no,2
56.999999999999986,no,1026.0000000000005,yes,no,no,2
54.000000000000014,no,1301.0000000000018,yes,no,no,2
48.99999999999997,no,198.99999999999991,no,no,no,1
41.99999999999998,no,5.0,yes,no,no,2
40.00000000000002,no,372.9999999999998,yes,yes,no,3
25.000000000000004,no,1269.999999999999,yes,no,no,2
28.000000000000004,no,415.99999999999966,yes,no,no,2
53.00000000000001,no,-27.00000000000002,no,no,no,1
40.00000000000002,no,220.99999999999997,yes,no,no,2
26.999999999999996,no,330.9999999999996,yes,no,no,2
33.99999999999999,no,401.9999999999991,yes,no,no,2
56.00000000000001,no,123.00000000000014,no,no,no,1
45.0,no,104.99999999999979,yes,yes,no,3
26.999999999999996,no,0.0,yes,no,no,2
53.00000000000001,no,1690.9999999999982,no,no,no,1
33.99999999999999,no,1.9999999999999982,yes,no,no,2
45.99999999999999,no,398.99999999999955,yes,no,no,2
53.00000000000001,no,1420.9999999999998,yes,no,no,2
26.0,no,8.000000000000009,yes,yes,no,3
31.0,no,149.99999999999986,yes,yes,no,3
35.0,no,-371.00000000000017,yes,no,no,2
42.99999999999999,no,1915.9999999999984,yes,no,no,2
46.999999999999986,no,299.99999999999966,yes,no,no,2
36.99999999999999,no,174.99999999999977,yes,yes,no,3
56.999999999999986,no,3571.000000000009,no,no,no,1
40.999999999999986,no,1134.9999999999993,yes,no,no,2
51.00000000000001,no,2194.999999999998,yes,no,no,2
26.999999999999996,no,1310.9999999999995,yes,no,no,2
53.00000000000001,yes,-688.9999999999998,yes,no,no,2
39.0,no,14.0,yes,yes,no,3
35.0,no,56.00000000000001,yes,no,no,2
28.000000000000004,no,26765.00000000002,no,no,no,1
51.00000000000001,no,462.9999999999996,yes,no,no,2
45.99999999999999,no,751.0000000000015,yes,no,no,2
50.0,no,3478.000000000004,yes,no,no,2
28.000000000000004,no,64.00000000000004,yes,no,no,2
51.00000000000001,no,35.99999999999998,yes,no,no,2
54.000000000000014,no,41.99999999999996,yes,no,no,2
46.999999999999986,no,112.99999999999993,yes,no,no,2
48.99999999999997,no,357.9999999999996,yes,yes,no,3
45.99999999999999,no,273.9999999999999,yes,no,no,2
40.999999999999986,no,0.0,yes,no,no,2
45.0,no,984.999999999999,yes,no,no,2
31.0,no,80.99999999999994,yes,no,no,2
53.00000000000001,no,592.0000000000002,yes,no,no,2
55.00000000000002,no,708.0000000000006,yes,no,no,2
54.000000000000014,no,50.999999999999986,yes,no,no,2
45.99999999999999,no,0.0,yes,no,no,2
33.99999999999999,no,33.999999999999964,yes,no,no,2
51.00000000000001,no,12061.000000000005,yes,no,no,2
31.0,no,513.0000000000002,yes,no,no,2
55.00000000000002,no,6958.000000000015,yes,yes,no,3
44.000000000000014,no,125.99999999999999,yes,no,no,2
25.000000000000004,no,54.000000000000014,yes,no,no,2
35.99999999999999,no,372.9999999999998,yes,no,no,2
33.00000000000001,no,304.00000000000034,yes,no,no,2
45.99999999999999,no,781.0000000000008,no,no,no,1
42.99999999999999,no,41.99999999999996,no,no,no,1
45.99999999999999,no,618.0000000000006,yes,no,no,2
53.00000000000001,no,1570.0,yes,no,no,2
52.00000000000001,no,1160.9999999999986,yes,no,no,2
31.0,no,-744.999999999999,yes,no,no,2
54.000000000000014,no,88.00000000000006,yes,no,no,2
36.99999999999999,no,1330.0000000000016,yes,no,no,2
40.999999999999986,no,641.0,yes,no,no,2
44.000000000000014,no,1423.0000000000016,yes,no,no,2
26.0,no,8206.000000000005,yes,no,no,2
40.00000000000002,no,4436.000000000002,yes,no,no,2
32.000000000000014,no,1611.0000000000025,yes,yes,no,3
44.000000000000014,no,606.9999999999997,yes,no,no,2
44.000000000000014,no,299.99999999999966,yes,no,no,2
35.0,no,304.00000000000034,yes,no,no,2
48.99999999999997,no,253.99999999999991,yes,no,no,2
44.000000000000014,no,3789.9999999999973,yes,no,no,2
40.00000000000002,no,58.99999999999993,yes,no,no,2
39.0,no,1553.9999999999998,yes,no,no,2
51.00000000000001,no,256.9999999999998,yes,no,no,2
58.999999999999986,no,642.9999999999997,yes,no,no,2
41.99999999999998,no,127.99999999999997,yes,no,no,2
46.999999999999986,no,743.0000000000005,yes,yes,no,3
56.999999999999986,no,1460.0000000000016,no,no,no,1
41.99999999999998,no,-32.0,yes,no,no,2
40.00000000000002,no,1116.999999999999,yes,no,no,2
44.000000000000014,no,2886.9999999999995,yes,no,no,2
51.00000000000001,no,1212.0000000000002,yes,no,no,2
47.99999999999997,no,2217.9999999999977,yes,no,no,2
47.99999999999997,no,704.9999999999999,no,no,no,1
41.99999999999998,no,299.0000000000002,yes,no,no,2
47.99999999999997,no,312.9999999999994,yes,no,no,2
48.99999999999997,no,12481.999999999982,yes,yes,no,3
44.000000000000014,no,29312.000000000073,no,no,no,1
44.000000000000014,no,2225.9999999999995,yes,yes,no,3
32.000000000000014,no,1939.999999999998,yes,yes,no,3
42.99999999999999,no,576.0000000000001,yes,yes,no,3
44.000000000000014,no,0.0,yes,yes,no,3
53.00000000000001,no,886.9999999999984,yes,no,no,2
42.99999999999999,no,17.000000000000014,yes,no,no,2
31.0,no,105.99999999999996,yes,no,no,2
47.99999999999997,no,488.9999999999989,yes,no,no,2
45.99999999999999,no,147.9999999999999,yes,no,no,2
40.999999999999986,no,14.0,yes,yes,no,3
26.0,no,1530.9999999999998,yes,no,no,2
26.0,no,3108.000000000005,yes,no,no,2
52.00000000000001,no,25.99999999999999,yes,no,no,2
46.999999999999986,no,2466.0,yes,no,no,2
26.999999999999996,yes,-587.9999999999999,no,no,no,1
31.0,no,412.99999999999994,yes,no,no,2
60.00000000000001,no,0.0,yes,no,no,2
58.000000000000014,no,193.0000000000002,yes,yes,no,3
44.000000000000014,no,1339.9999999999998,yes,no,no,2
32.000000000000014,no,363.0000000000006,yes,no,no,2
33.00000000000001,no,-305.9999999999999,yes,yes,no,3
37.99999999999999,no,606.9999999999997,yes,no,no,2
35.0,no,556.0000000000011,yes,no,no,2
46.999999999999986,no,448.99999999999966,yes,yes,no,3
32.000000000000014,no,337.9999999999999,yes,no,no,2
40.999999999999986,no,-3.9999999999999973,yes,yes,no,3
30.0,no,623.0000000000007,yes,no,no,2
60.00000000000001,no,1390.0,no,yes,no,0
35.99999999999999,no,719.0000000000008,yes,no,no,2
45.99999999999999,no,369.0000000000002,yes,no,no,2
58.000000000000014,no,1357.0000000000002,yes,no,no,2
55.00000000000002,no,0.0,yes,no,no,2
42.99999999999999,no,2047.0000000000018,yes,no,no,2
23.999999999999996,no,506.99999999999915,yes,no,no,2
23.999999999999996,no,-426.9999999999999,yes,no,no,2
25.000000000000004,no,52.999999999999936,yes,no,no,2
40.00000000000002,no,92.99999999999991,yes,no,no,2
31.0,no,821.9999999999992,yes,no,no,2
31.0,no,849.0000000000003,yes,yes,no,3
26.0,no,-213.99999999999991,yes,no,no,2
52.00000000000001,no,160.99999999999994,yes,no,no,2
25.000000000000004,no,800.000000000001,yes,no,no,2
40.00000000000002,no,597.9999999999994,yes,no,no,2
41.99999999999998,no,-135.00000000000006,yes,no,no,2
31.0,no,0.0,yes,yes,no,3
42.99999999999999,no,58.99999999999993,no,no,no,1
56.999999999999986,no,452.0000000000001,yes,no,no,2
30.0,no,49.00000000000004,yes,no,no,2
23.000000000000004,no,-213.0000000000001,no,no,no,1
53.00000000000001,no,2477.0,yes,no,no,2
44.000000000000014,no,264.00000000000017,yes,no,no,2
47.99999999999997,no,4265.000000000005,yes,no,no,2
58.999999999999986,no,559.0000000000008,yes,no,no,2
33.00000000000001,no,-14.999999999999998,yes,no,no,2
60.00000000000001,no,925.999999999999,yes,no,no,2
41.99999999999998,no,692.9999999999995,yes,no,no,2
44.000000000000014,no,9956.000000000005,yes,no,no,2
50.0,no,1300.0000000000007,yes,no,no,2
54.000000000000014,no,2625.9999999999986,no,no,no,1
29.000000000000004,no,-44.000000000000036,yes,no,no,2
58.999999999999986,no,593.0000000000013,no,no,no,1
36.99999999999999,no,510.99999999999994,yes,no,no,2
55.00000000000002,no,492.9999999999997,yes,no,no,2
53.00000000000001,no,599.0,yes,no,no,2
31.0,no,271.99999999999955,yes,no,no,2
48.99999999999997,no,735.0000000000009,yes,no,no,2
28.000000000000004,no,14.999999999999998,yes,no,no,2
46.999999999999986,no,158.9999999999998,yes,no,no,2
31.0,no,651.0000000000001,yes,no,no,2
48.99999999999997,no,197.9999999999998,yes,no,no,2
33.99999999999999,no,-100.00000000000003,yes,no,no,2
42.99999999999999,no,14.999999999999998,yes,no,no,2
37.99999999999999,no,0.0,no,no,no,1
40.999999999999986,no,108.00000000000007,yes,yes,no,3
44.000000000000014,no,617.0000000000003,yes,no,no,2
31.0,no,516.0,yes,no,no,2
35.0,no,10.999999999999995,yes,no,no,2
36.99999999999999,no,1026.0000000000005,yes,no,no,2
58.000000000000014,no,3635.000000000007,no,no,no,1
23.999999999999996,no,32.00000000000003,no,no,no,1
35.0,no,-123.00000000000003,yes,no,no,2
33.00000000000001,no,-238.00000000000009,yes,no,no,2
40.00000000000002,no,1089.0,yes,yes,no,3
45.99999999999999,no,3749.0,yes,no,no,2
40.999999999999986,no,3140.0000000000014,yes,no,no,2
33.00000000000001,no,220.99999999999997,yes,no,no,2
35.0,no,299.99999999999966,yes,no,no,2
56.999999999999986,no,514.9999999999991,yes,no,no,2
40.00000000000002,no,819.0000000000003,yes,no,no,2
35.99999999999999,no,722.0000000000001,yes,no,no,2
46.999999999999986,no,3346.0000000000023,yes,yes,no,3
50.0,no,418.9999999999992,yes,no,no,2
51.00000000000001,no,330.0000000000003,yes,no,no,2
40.999999999999986,no,1575.9999999999989,yes,no,no,2
37.99999999999999,no,257.99999999999966,yes,no,no,2
39.0,no,316.9999999999998,yes,no,no,2
25.000000000000004,yes,56.999999999999936,yes,yes,no,3
42.99999999999999,no,3284.9999999999995,yes,no,no,2
33.00000000000001,no,151.99999999999983,yes,no,no,2
45.0,no,2428.9999999999977,yes,no,no,2
56.999999999999986,no,1351.9999999999984,yes,no,no,2
26.999999999999996,no,36.999999999999964,yes,no,no,2
25.000000000000004,no,640.0000000000005,yes,no,no,2
28.000000000000004,no,467.9999999999999,yes,no,no,2
33.00000000000001,no,184.00000000000026,yes,no,no,2
44.000000000000014,no,632.9999999999993,yes,no,no,2
56.999999999999986,no,7.000000000000005,yes,no,no,2
45.99999999999999,no,56.999999999999936,yes,no,no,2
56.999999999999986,no,0.0,yes,no,no,2
41.99999999999998,no,418.9999999999992,yes,yes,no,3
45.99999999999999,no,120.00000000000014,yes,no,no,2
39.0,no,579.9999999999998,yes,no,no,2
26.999999999999996,no,361.9999999999999,yes,no,no,2
41.99999999999998,no,42.99999999999997,yes,no,no,2
58.000000000000014,no,748.9999999999986,yes,no,no,2
41.99999999999998,no,243.00000000000006,yes,no,no,2
47.99999999999997,no,9003.999999999976,no,no,no,1
56.999999999999986,no,2236.0000000000027,yes,no,no,2
52.00000000000001,no,3348.0000000000005,yes,no,no,2
54.000000000000014,no,2061.9999999999977,yes,no,no,2
55.00000000000002,no,187.99999999999986,no,no,no,1
45.99999999999999,no,1483.0,yes,no,no,2
25.000000000000004,yes,52.999999999999936,yes,no,no,2
37.99999999999999,no,547.0000000000007,yes,no,no,2
45.99999999999999,no,1374.0000000000018,no,yes,no,0
42.99999999999999,no,4998.000000000002,yes,no,no,2
52.00000000000001,no,0.0,no,no,no,1
26.999999999999996,yes,-1.9999999999999982,yes,yes,no,3
29.000000000000004,no,23.000000000000025,yes,no,no,2
48.99999999999997,no,511.99999999999943,yes,yes,no,3
30.0,yes,446.9999999999995,no,no,no,1
50.0,no,1917.0000000000025,yes,no,no,2
44.000000000000014,no,326.0000000000003,yes,no,no,2
52.00000000000001,no,0.0,yes,yes,no,3
44.000000000000014,no,0.0,no,no,no,1
26.999999999999996,no,14.0,no,no,no,1
35.0,no,692.0000000000006,yes,yes,no,3
31.0,no,369.0000000000002,yes,yes,no,3
31.0,no,590.9999999999999,yes,no,no,2
52.00000000000001,no,3923.0000000000023,yes,no,no,2
44.000000000000014,no,0.0,yes,no,no,2
28.000000000000004,no,347.99999999999994,yes,yes,no,3
40.999999999999986,no,102.00000000000001,yes,yes,no,3
54.000000000000014,no,446.9999999999995,yes,no,no,2
45.99999999999999,no,2120.9999999999995,yes,no,no,2
47.99999999999997,no,5154.000000000002,yes,no,no,2
31.0,no,393.00000000000006,yes,no,no,2
41.99999999999998,no,5878.999999999995,yes,no,no,2
40.00000000000002,no,-30.999999999999986,yes,no,no,2
56.00000000000001,no,870.9999999999992,yes,no,no,2
45.0,no,37378.00000000002,yes,no,no,2
53.00000000000001,no,1443.000000000001,yes,no,no,2
31.0,no,751.9999999999999,yes,no,no,2
41.99999999999998,no,1092.999999999999,yes,no,no,2
52.00000000000001,no,257.99999999999966,no,no,no,1
47.99999999999997,no,247.00000000000009,yes,yes,no,3
28.000000000000004,no,201.99999999999977,yes,no,no,2
33.99999999999999,no,301.9999999999999,yes,no,no,2
50.0,no,735.9999999999992,yes,no,no,2
45.99999999999999,no,0.0,yes,no,no,2
54.000000000000014,no,532.0000000000003,yes,no,no,2
42.99999999999999,no,0.0,no,no,no,1
55.00000000000002,no,7378.000000000003,no,no,no,1
46.999999999999986,no,4666.000000000001,no,no,no,1
42.99999999999999,no,1515.9999999999993,yes,no,no,2
45.0,no,0.0,yes,yes,no,3
45.99999999999999,no,6084.9999999999845,yes,yes,no,3
39.0,yes,-182.9999999999999,yes,no,no,2
26.0,no,91.00000000000001,yes,no,no,2
40.00000000000002,no,29.999999999999986,yes,no,no,2
47.99999999999997,no,23.99999999999997,yes,no,no,2
53.00000000000001,no,522.0000000000007,yes,no,no,2
40.00000000000002,no,769.9999999999998,yes,no,no,2
54.000000000000014,no,1287.9999999999995,yes,no,no,2
45.99999999999999,no,1029.000000000002,yes,no,no,2
46.999999999999986,no,4135.000000000005,yes,no,no,2
50.0,no,204.00000000000043,yes,yes,no,3
58.999999999999986,no,1533.9999999999984,yes,no,no,2
44.000000000000014,no,0.0,yes,no,no,2
41.99999999999998,no,876.9999999999994,yes,no,no,2
52.00000000000001,no,478.0000000000007,yes,no,no,2
30.0,no,1130.0000000000005,yes,no,no,2
45.99999999999999,no,2401.0000000000005,yes,no,no,2
45.0,no,739.9999999999991,yes,no,no,2
29.000000000000004,no,993.0000000000011,no,no,no,1
53.00000000000001,no,896.0000000000007,yes,no,no,2
55.00000000000002,no,332.00000000000034,yes,no,no,2
45.0,no,1088.0,no,no,no,1
35.0,no,50.999999999999986,yes,no,no,2
52.00000000000001,no,1541.0000000000025,yes,no,no,2
40.00000000000002,no,412.99999999999994,yes,no,no,2
41.99999999999998,no,2656.0000000000005,yes,no,no,2
40.999999999999986,no,1618.0000000000018,yes,no,no,2
41.99999999999998,no,145.99999999999997,yes,no,no,2
40.00000000000002,no,152.99999999999991,yes,no,no,2
40.999999999999986,no,4505.0,yes,no,no,2
56.999999999999986,no,0.0,yes,no,no,2
45.0,no,520.0,yes,no,no,2
46.999999999999986,no,4150.999999999996,yes,no,no,2
40.00000000000002,no,3382.0000000000027,yes,no,no,2
33.00000000000001,no,260.99999999999994,yes,no,no,2
48.99999999999997,no,1160.0000000000005,yes,no,no,2
39.0,no,516.9999999999994,yes,yes,no,3
50.0,no,2955.999999999998,yes,no,no,2
60.00000000000001,no,1326.9999999999998,yes,yes,no,3
53.00000000000001,no,8417.000000000004,yes,no,no,2
58.000000000000014,no,-172.00000000000006,yes,no,no,2
52.00000000000001,no,2257.0000000000014,yes,no,no,2
41.99999999999998,no,277.00000000000017,yes,no,no,2
41.99999999999998,no,901.9999999999992,yes,no,no,2
42.99999999999999,no,212.00000000000009,yes,no,no,2
51.00000000000001,no,513.0000000000002,yes,no,no,2
53.00000000000001,no,719.0000000000008,yes,no,no,2
41.99999999999998,no,0.9999999999999989,no,no,no,1
40.00000000000002,no,503.0000000000005,yes,no,no,2
58.999999999999986,no,1521.0000000000005,yes,yes,no,3
58.999999999999986,no,2516.0,yes,yes,no,3
47.99999999999997,no,467.9999999999999,yes,no,no,2
58.999999999999986,no,258.9999999999997,yes,yes,no,3
48.99999999999997,no,769.000000000001,yes,no,no,2
41.99999999999998,no,-700.0,yes,no,no,2
36.99999999999999,no,15800.999999999987,yes,no,no,2
40.00000000000002,no,7831.0000000000155,yes,no,no,2
31.0,no,0.0,no,no,no,1
40.999999999999986,no,-68.00000000000001,yes,no,no,2
60.00000000000001,no,2639.0000000000023,yes,no,no,2
41.99999999999998,no,1076.0,yes,no,no,2
47.99999999999997,no,584.0000000000007,yes,no,no,2
42.99999999999999,no,2705.999999999999,yes,yes,no,3
46.999999999999986,no,1294.000000000001,yes,no,no,2
40.00000000000002,no,771.0000000000002,yes,no,no,2
55.00000000000002,no,283.0000000000003,yes,yes,no,3
51.00000000000001,no,481.9999999999998,yes,no,no,2
54.000000000000014,no,10.999999999999995,no,no,no,1
40.999999999999986,no,2823.0000000000027,yes,no,no,2
40.999999999999986,no,337.9999999999999,yes,no,no,2
53.00000000000001,no,5699.999999999988,yes,no,no,2
45.99999999999999,no,3028.0,yes,yes,no,3
45.0,no,2418.000000000001,yes,no,no,2
47.99999999999997,no,1404.9999999999977,yes,no,no,2
44.000000000000014,no,0.0,yes,no,no,2
46.999999999999986,no,2775.000000000001,no,no,no,1
48.99999999999997,no,611.0,yes,yes,no,3
40.999999999999986,no,1654.0000000000002,yes,no,no,2
54.000000000000014,no,1690.9999999999982,yes,no,no,2
47.99999999999997,no,427.0000000000003,no,no,no,1
30.0,no,938.0000000000009,yes,no,no,2
45.0,no,626.0000000000007,yes,no,no,2
41.99999999999998,no,23.99999999999997,no,no,no,1
47.99999999999997,no,7372.999999999994,yes,no,no,2
40.00000000000002,no,1535.0000000000002,yes,no,no,2
46.999999999999986,no,1.9999999999999982,yes,yes,no,3
46.999999999999986,no,829.0000000000013,yes,yes,no,3
33.00000000000001,no,163.99999999999966,yes,no,no,2
54.000000000000014,no,1764.9999999999995,yes,no,no,2
45.99999999999999,no,1732.9999999999995,yes,no,no,2
53.00000000000001,no,382.99999999999966,yes,no,no,2
25.000000000000004,no,776.9999999999998,yes,no,no,2
50.0,no,0.0,yes,no,no,2
40.00000000000002,no,1521.999999999999,yes,yes,no,3
53.00000000000001,no,4445.999999999996,yes,no,no,2
40.999999999999986,no,922.9999999999999,yes,no,no,2
40.999999999999986,no,1309.000000000002,yes,no,no,2
41.99999999999998,no,1339.9999999999998,yes,no,no,2
46.999999999999986,no,3158.0000000000064,yes,no,no,2
47.99999999999997,no,1596.0000000000002,yes,no,no,2
42.99999999999999,no,886.9999999999984,yes,no,no,2
55.00000000000002,no,23188.99999999996,yes,no,no,2
40.00000000000002,no,1010.0000000000001,yes,no,no,2
45.0,no,246.00000000000006,yes,no,no,2
54.000000000000014,no,917.999999999999,yes,no,no,2
45.99999999999999,no,1428.9999999999998,yes,no,no,2
56.999999999999986,no,2438.999999999997,yes,no,no,2
48.99999999999997,no,347.99999999999994,yes,no,no,2
48.99999999999997,no,387.00000000000006,yes,no,no,2
40.999999999999986,no,21.99999999999998,yes,no,no,2
41.99999999999998,no,3641.000000000002,yes,no,no,2
41.99999999999998,no,2535.0,yes,no,no,2
48.99999999999997,no,1877.9999999999975,yes,no,no,2
41.99999999999998,no,3.0000000000000053,yes,no,no,2
33.99999999999999,no,8.99999999999999,yes,no,no,2
46.999999999999986,no,502.0,yes,no,no,2
40.999999999999986,no,3633.999999999997,yes,no,no,2
45.0,no,3394.999999999999,yes,no,no,2
33.00000000000001,no,672.9999999999993,yes,no,no,2
53.00000000000001,no,599.9999999999989,yes,no,no,2
42.99999999999999,no,697.9999999999993,yes,no,no,2
40.00000000000002,no,2539.9999999999973,yes,no,no,2
33.99999999999999,no,357.0,yes,no,no,2
40.00000000000002,no,782.0000000000011,yes,no,no,2
40.999999999999986,no,2097.0,yes,no,no,2
56.999999999999986,no,627.9999999999997,yes,yes,no,3
41.99999999999998,no,0.0,yes,no,no,2
56.999999999999986,no,6874.000000000005,yes,no,no,2
42.99999999999999,no,15.999999999999993,yes,no,no,2
45.0,no,1690.9999999999982,yes,no,no,2
60.00000000000001,no,1541.9999999999998,yes,no,no,2
48.99999999999997,no,11316.999999999993,yes,no,no,2
41.99999999999998,yes,-1299.9999999999995,no,no,no,1
40.999999999999986,no,299.0000000000002,yes,no,no,2
33.00000000000001,no,188.99999999999966,yes,no,no,2
56.00000000000001,no,1412.0000000000005,yes,no,no,2
48.99999999999997,no,0.0,yes,no,no,2
40.999999999999986,no,235.0000000000003,yes,no,no,2
47.99999999999997,no,20718.00000000001,yes,no,no,2
40.999999999999986,no,1042.9999999999995,yes,yes,no,3
40.999999999999986,no,889.9999999999981,yes,no,no,2
30.0,no,768.0000000000003,no,yes,no,0
52.00000000000001,no,618.0000000000006,yes,yes,no,3
40.00000000000002,no,1312.9999999999984,no,no,no,1
60.00000000000001,no,3932.000000000002,yes,no,no,2
28.000000000000004,no,333.99999999999994,yes,no,no,2
44.000000000000014,no,80.00000000000003,yes,yes,no,3
44.000000000000014,no,-27.00000000000002,yes,yes,no,3
32.000000000000014,no,2285.0000000000014,yes,no,no,2
53.00000000000001,no,193.0000000000002,no,no,no,1
40.999999999999986,yes,-197.9999999999998,no,yes,no,0
56.999999999999986,no,1180.0,yes,yes,no,3
41.99999999999998,no,505.00000000000057,yes,no,no,2
31.0,no,6942.999999999985,yes,no,no,2
45.99999999999999,no,243.00000000000006,yes,yes,no,3
45.99999999999999,no,3455.0000000000023,yes,no,no,2
55.00000000000002,no,2607.000000000003,yes,no,no,2
52.00000000000001,no,2023.9999999999977,yes,no,no,2
50.0,no,0.0,yes,no,no,2
56.999999999999986,no,-222.00000000000023,no,no,no,1
28.000000000000004,no,1237.9999999999975,yes,no,no,2
45.99999999999999,no,33.00000000000005,yes,no,no,2
40.00000000000002,no,1000.0000000000007,yes,no,no,2
56.00000000000001,no,880.9999999999993,yes,no,no,2
47.99999999999997,no,403.00000000000017,yes,no,no,2
35.99999999999999,no,-38.000000000000014,yes,no,no,2
36.99999999999999,yes,0.0,yes,no,no,2
40.999999999999986,no,220.99999999999997,yes,no,no,2
42.99999999999999,no,1109.000000000002,yes,no,no,2
40.00000000000002,no,1416.0000000000016,yes,no,no,2
40.00000000000002,no,264.00000000000017,yes,no,no,2
45.0,no,141.00000000000014,yes,yes,no,3
44.000000000000014,no,1943.9999999999995,yes,no,no,2
53.00000000000001,no,694.0000000000006,yes,no,no,2
31.0,no,303.00000000000006,yes,no,no,2
50.0,no,2086.9999999999973,yes,no,no,2
53.00000000000001,no,369.0000000000002,yes,yes,no,3
56.00000000000001,no,166.00000000000006,yes,no,no,2
45.0,no,717.9999999999995,yes,no,no,2
46.999999999999986,no,4542.999999999991,yes,no,no,2
33.00000000000001,no,1613.000000000002,yes,no,no,2
56.999999999999986,no,-0.9999999999999989,no,no,no,1
45.0,no,1409.9999999999993,yes,no,no,2
33.99999999999999,no,577.0000000000007,no,no,no,1
48.99999999999997,no,-62.99999999999998,yes,no,no,2
48.99999999999997,no,891.9999999999989,no,no,no,1
36.99999999999999,no,-113.00000000000003,yes,no,no,2
56.999999999999986,no,3239.999999999995,yes,no,no,2
40.00000000000002,no,3658.0000000000027,yes,no,no,2
56.999999999999986,no,3545.0000000000055,yes,no,no,2
45.0,no,1291.9999999999989,yes,no,no,2
61.00000000000001,no,4247.999999999997,yes,no,no,2
54.000000000000014,no,155.0,yes,no,no,2
45.99999999999999,no,500.9999999999994,yes,no,no,2
51.00000000000001,no,658.0000000000006,yes,no,no,2
41.99999999999998,no,3743.0000000000023,yes,no,no,2
41.99999999999998,no,328.99999999999994,yes,no,no,2
60.00000000000001,no,702.9999999999999,yes,no,no,2
40.999999999999986,no,7735.000000000001,yes,no,no,2
40.999999999999986,no,455.00000000000057,yes,no,no,2
55.00000000000002,no,831.0000000000001,yes,no,no,2
45.99999999999999,no,1756.9999999999982,yes,no,no,2
54.000000000000014,no,1480.0000000000005,yes,no,no,2
51.00000000000001,no,7180.0000000000055,yes,no,no,2
46.999999999999986,no,4906.000000000001,yes,no,no,2
35.0,no,592.0000000000002,no,yes,no,0
30.0,no,127.99999999999997,yes,no,no,2
